POI ID,대명칭,중명칭,소명칭,중앙좌표X1,중앙좌표Y1,WSG84X좌표,WSG84Y좌표,등록일자,수정일자
POI_ID,FNAME,ANAME,CNAME,CENTER_X1,CENTER_Y1,X_WGS84,Y_WGS84,INSERTDATE,UPDATEDATE
A01844,이스타빌1차,개방,유,187011.8754,451460.0045,126.8529951,37.56258106,20101111,20101111
A01845,고덕천제방뚝화장실,공중,무,215194.1469,450808.1004,127.17196,37.55667372,20100712,20100712
A01846,한국전기공사협회부설직업전문학교,개방,유,187768.6818,450286.8115,126.8615804,37.55202101,20101111,20101111
A01672,갈현주유소화장실,개방,무,192313.3016,457312.9066,126.9129373,37.61537467,20100712,20100712
A01673,경일빌딩,개방,무,193695.8847,456980.9027,126.9285998,37.61239387,20101111,20101111
A01674,유공주유소화장실,개방,무,193302.9853,456104.5318,126.9241579,37.60449509,20100712,20100712
A01860,광나루공원화장실,공중,유,211077.4523,450082.854,127.1253584,37.55019795,20100712,20100712
A01861,미정빌딩,개방,유,186692.3474,450868.3569,126.8493893,37.55724579,20101111,20101111
A01764,동아빌딩,개방,무,192796.3802,455594.8816,126.9184257,37.59989937,20101111,20101111
A01765,자곡주유소화장실,개방,무,209198.7236,442680.6523,127.1040052,37.48352461,20100712,20100712
A01766,우리은행응암지점,개방,무,193584.9295,455742.4342,126.927354,37.60123464,20101111,20101111
A01909,삼성주유소화장실,개방,무,204888.273,445454.2688,127.0552876,37.50854792,20100712,20100712
A01910,경동운수(주),개방,유,186619.5321,449933.2975,126.8485822,37.5488199,20101111,20101111
A01911,현대캐피탈,개방,유,205810.3255,446157.5011,127.0657218,37.51487873,20100712,20100712
A01880,밴처아르빌,개방,유,183049.8076,451455.8,126.808151,37.56247883,20101111,20101111
A01881,청계천황학교북측무인자동화장실,공중,유,202090.6399,452496.6859,127.0236657,37.57201066,20100712,20100712
A01713,신창빌딩,개방,무,192091.0741,455448.2492,126.9104404,37.59857244,20101111,20101111
A01714,태능가스충전소화장실,개방,무,206410.6516,457478.5843,127.0726111,37.61687719,20100712,20100712
A01715,인건빌딩,개방,무,192408.0567,455440.6128,126.9140299,37.5985063,20101111,20101111
A01716,복지제3충전소화장실,개방,무,209671.1486,459924.3789,127.1095739,37.63888493,20100712,20100712
A01933,도봉로주유소화장실,개방,무,202168.7583,458856.2579,127.0245688,37.62930963,20100712,20100712
A01934,오성빌딩,개방,무,191231.9423,442810.0085,126.9008626,37.48469431,20101111,20101111
A01935,새한주유소화장실,개방,무,202616.1553,457349.868,127.0296318,37.61573609,20100712,20100712
A01936,(주)기린텔레콤,개방,무,190078.844,444869.0668,126.8877972,37.50323487,20101111,20101111
A01949,차사랑주유소화장실,개방,무,202764.8276,459491.9746,127.0313238,37.63503575,20100712,20100712
A01950,구로3동천주교회,개방,유,190250.7176,442808.1318,126.8897683,37.48466757,20101111,20101111
A01160,갈현동우체국,공공청사,유,192280.6897,457124.7606,126.9125699,37.61367923,20101111,20101111
A01161,금천체육공원2화장실,공중,유,192010.2735,440940.8924,126.9096832,37.46786047,20100712,20100712
A01162,서울연신내우체국,공공청사,유,193606.454,458121.375,126.927577,37.62266877,20101111,20101111
A01842,ACE A ZONE오피스텔,개방,유,187314.355,451027.1852,126.8564261,37.5586856,20101111,20101111
A01843,아시아공원화장실,공중,유,206694.9682,445636.8759,127.0757234,37.51018189,20100712,20100712
A01905,장안3공중화장실,공중,유,206009.6782,451591.6954,127.0680212,37.56383952,20100712,20100712
A01906,화곡동1,개방,유,186446.0278,447926.6873,126.8466558,37.53073788,20101111,20101111
A01907,동막골공중화장실,공중,무,207726.5452,464223.7211,127.0875871,37.67763958,20100712,20100712
A01809,우이동주유소화장실,개방,무,201261.2906,462184.9156,127.0142943,37.659302,20100712,20100712
A01816,노블리움오피스텔,개방,유,187248.8803,451223.019,126.8556817,37.56044915,20101111,20101111
A01801,휴먼빌,개방,유,186858.4796,451567.4362,126.8512569,37.56354684,20101111,20101111
A01802,대성제6주유소화장실,개방,무,204571.4964,454099.147,127.0517586,37.58643977,20100712,20100712
A01717,경보빌딩,개방,유,192477.0167,455246.7282,126.9148128,37.59675999,20101111,20101111
A01718,동일로가스충전소화장실,개방,무,204911.8938,463522.2547,127.0556759,37.67133889,20100712,20100712
A01719,영암빌딩,개방,무,192096.1727,455797.0145,126.9104944,37.60171482,20101111,20101111
A01803,이스타빌2차,개방,유,186992.0664,451535.0148,126.8527695,37.56325662,20101111,20101111
A01804,방학주유소화장실,개방,무,202786.3142,462534.0995,127.0315789,37.66244472,20100712,20100712
A01805,대륭드림타워,개방,유,183580.8163,451622.7547,126.8141574,37.56399269,20101111,20101111
A01797,구로공단주유소화장실,개방,무,191087.2902,442389.9096,126.8992322,37.4809078,20100712,20100712
A01798,트레벨오피스텔,개방,유,186829.4606,451580.7767,126.8509283,37.56366662,20101111,20101111
A01799,미리내주유소화장실,개방,무,190135.3506,444091.3806,126.8884467,37.49622849,20100712,20100712
A01902,(주)귀뚜라미보일러사옥빌딩,개방,유,186841.603,450713.1379,126.8510812,37.55584942,20101111,20101111
A01903,장평공중화장실,공중,유,206606.0636,452058.1665,127.0747756,37.56803832,20100712,20100712
A01904,귀뚜라미보일러오피스텔,개방,유,186926.1819,450560.1059,126.8520412,37.55447182,20101111,20101111
A01720,상계충전소화장실,개방,무,205929.7912,461075.2086,127.0671938,37.64928546,20100712,20100712
A01722,대지빌딩,개방,유,192695.4166,456746.882,126.9172709,37.61027797,20101111,20101111
A01723,제원주유소화장실,개방,무,203073.9699,440856.1871,127.0347482,37.46712667,20100712,20100712
A01946,신조빌딩,개방,무,190230.8727,444838.4767,126.889517,37.50296088,20101111,20101111
A01947,세원주유소화장실,개방,무,203225.5886,459498.1192,127.036544,37.63508961,20100712,20100712
A01948,(주)세계정렬,개방,유,190595.6219,442324.8109,126.8936742,37.48031639,20101111,20101111
A01627,세웅그룹빌딩,공공청사,유,192600.6728,456892.7162,126.9161964,37.61159117,20101111,20101111
A01626,청룡주유소화장실,개방,무,192897.6047,447873.9707,126.9196468,37.53033512,20100712,20100712
A01838,천마산공원안전공원화장실,공중,유,214028.179,444671.4339,127.1586471,37.50140095,20100712,20100712
A01839,대외오피스텔,개방,무,187819.9515,450569.4302,126.862156,37.55456807,20101111,20101111
A01840,천마산공원축구장화장실,공중,유,214160.6334,444563.6733,127.1601429,37.500428,20100712,20100712
A01813,세종주유소화장실,개방,무,203511.0652,441563.1693,127.0396925,37.4734951,20100712,20100712
A01814,청솔학원,개방,유,185488.9598,450182.3394,126.8357834,37.55104666,20101111,20101111
A01815,언남주유소화장실,개방,무,203997.1556,441437.7723,127.045187,37.47236328,20100712,20100712
A01571,도봉산입구상가연합회,공공청사,무,203296.1154,465166.3752,127.0373686,37.68615929,20101111,20101111
A01572,대창주유소화장실,개방,무,207086.0116,454190.473,127.0802289,37.58724669,20100712,20100712
A01784,응암의원,개방,유,192608.812,454279.8573,126.916315,37.58804964,20101111,20101111
A01785,고척주유소화장실,개방,무,187582.5078,445264.6638,126.8595584,37.50676902,20100712,20100712
A01786,성지빌딩,개방,유,192988.0584,454134.542,126.9206103,37.58674332,20101111,20101111
A01787,근린공원주유소화장실,개방,무,187219.1735,445091.1332,126.8554521,37.50520055,20100712,20100712
A01817,기름나라주유소화장실,개방,무,201474.9218,439789.9211,127.0166704,37.45752342,20100712,20100712
A01818,평안빌딩,개방,유,185959.7652,451878.3228,126.8410789,37.56633465,20101111,20101111
A01886,연지공원무인자동화장실,공중,유,187037.7353,450585.6736,126.8533032,37.55470375,20100712,20100712
A01887,방화샤르망1차오피스텔,개방,유,183487.0412,453005.4638,126.8130649,37.57644909,20101111,20101111
A01888,영등포구청무인자동화장실,공중,유,190762.8979,447209.0335,126.8955041,37.52432513,20100712,20100712
A01889,방화샤르망2오피스텔,개방,유,183543.8378,453202.7167,126.8137034,37.57822733,20101111,20101111
A01890,청계천관수교무인자동화장실,공중,유,199298.8086,452116.0432,126.992063,37.5685832,20100712,20100712
A01891,서울도시가스사옥,개방,유,188737.1763,449777.4171,126.8725485,37.54744372,20101111,20101111
A01912,구로동교회,개방,무,189500.9671,443088.887,126.8812871,37.48718898,20101111,20101111
A01908,지에스디지털방송,개방,유,186714.2072,449822.3173,126.8496556,37.54782135,20101111,20101111
A01025,서빙고등주민센터,공공청사,유,199528.5309,446774.6452,126.9946667,37.52045738,20101111,20101111
A01710,왕십리삼거리주유소화장실,개방,무,202256.9455,451697.4281,127.0255458,37.56480899,20100712,20100712
A01711,수색동,공공청사,무,190910.6382,453551.6415,126.8970969,37.58147328,20101111,20101111
A01712,수도주유소화장실,개방,무,200192.6301,451626.5337,127.0021803,37.56417298,20100712,20100712
A01930,백제약품,개방,무,190353.7871,444855.6683,126.8909068,37.50311707,20101111,20101111
A01931,삼양주유소화장실,개방,무,202338.4366,458544.3281,127.02649,37.62649877,20100712,20100712
A01932,기아자동차,개방,무,190458.318,445212.0743,126.8920844,37.50632938,20101111,20101111
A01851,신도그랑피아오피스텔,개방,유,187518.2545,450689.9061,126.8587395,37.55564952,20101111,20101111
A01852,샘터공원약수터화장실,공중,무,214051.4853,451380.0455,127.1590389,37.56184504,20100712,20100712
A01853,비원오피스텔,개방,유,188062.423,450222.3575,126.8649057,37.55144413,20101111,20101111
A01854,샘터공원족구장화장실,공중,무,214051.4853,451380.0455,127.1590389,37.56184504,20100712,20100712
A01855,우림보보카운터뷰오피스텔,개방,유,187774.6936,450389.1176,126.8616468,37.55294286,20101111,20101111
A01577,광진주유소화장실,개방,무,206445.2328,454534.9782,127.0729769,37.59035536,20100712,20100712
A01578,이마트창동점,공공청사,유,204097.7856,461535.2679,127.0464369,37.65344052,20101111,20101111
A03231,우송빌딩,개방,유,200817.2938,443739.1105,127.0092419,37.49310682,20101111,20101111
A03232,뉴서울호텔,개방,,198067.3628,452062.2013,126.978124,37.56809632,20100712,20100712
A03233,우제빌딩,개방,유,203658.052,441737.6067,127.041355,37.47506622,20101111,20101111
A03234,대성산업,개방,,199351.5145,452024.4413,126.9926597,37.56775791,20100712,20100712
A03109,덕산빌딩,개방,유,203964.5707,441825.3486,127.0448208,37.47585552,20101111,20101111
A03110,덕암빌딩,민간개방화장실,,201279.0322,442778.0661,127.0144615,37.48444721,20100712,20100712
A03111,대우디오슈페리움2,개방,유,198466.2311,442954.2395,126.9826579,37.48603416,20101111,20101111
A03279,파리크라상,개방,,200174.9131,448810.4801,127.0019791,37.53880039,20100712,20100712
A03300,갑목빌딩,개방,유,201746.0811,442716.5065,127.0197421,37.48389179,20101111,20101111
A03301,강남세무서,공공기관,유,204166.2519,446594.9737,127.0471278,37.51882926,20100712,20100712
A03302,한국계량측정협회,개방,무,200977.0811,442574.9691,127.0110472,37.48261766,20101111,20101111
A03292,농협중앙회-용산별관,개방,,196895.6583,448195.607,126.9648775,37.53325518,20100712,20100712
A03293,청화빌딩,개방,무,202712.9104,443345.2164,127.0306759,37.48955418,20101111,20101111
A03241,대원강업,개방,,197589.7371,450995.3464,126.9727211,37.55848287,20100712,20100712
A03242,풍국빌딩,개방,무,203743.6643,442574.5221,127.0423271,37.48260657,20101111,20101111
A03243,대한제지,개방,,198574.7675,451273.6215,126.983869,37.56099217,20100712,20100712
A03244,덕성빌딩,개방,무,200105.4497,445168.5482,127.0011926,37.5059865,20101111,20101111
A03245,삼성생명보험(주),개방,,197607.8154,451219.0473,126.972925,37.56049846,20100712,20100712
A03246,브이알빌딩,개방,무,200808.7648,443830.4529,127.0091456,37.49392983,20101111,20101111
A03247,삼성전자,개방,,200680.8338,451025.9726,127.0077056,37.55876172,20100712,20100712
A03248,고원빌딩,개방,무,203434.3583,442255.8904,127.0388285,37.47973687,20101111,20101111
A03280,양원빌딩,개방,무,200807.8478,443371.7743,127.0091347,37.4897971,20101111,20101111
A03281,명봉빌딩,개방,,200284.1162,449170.9677,127.0032149,37.54204836,20100712,20100712
A03282,현대자동차사옥연구센터,개방,무,203780.3606,440561.0861,127.0427317,37.46446516,20101111,20101111
A03061,로얄빌딩,개방,유,201062.4157,442695.6048,127.0120122,37.4837045,20101111,20101111
A03062,제일빌딩개방화장실,개방,무,195828.619,449446.861,126.952798,37.54452477,20100712,20100712
A03063,고려빌딩,개방,무,201186.7331,443604.9839,127.0134193,37.49189793,20101111,20101111
A03237,S.M빌딩,개방,유,199968.8316,444544.0753,126.9996475,37.50035997,20101111,20101111
A03239,대우조선해양빌딩,개방,,198437.1131,452104.2813,126.9823092,37.56847616,20100712,20100712
A02929,한림대학교치과병원개방화장실,개방,무,204170.9632,453691.3421,127.0472214,37.58276738,20100712,20100712
A02930,성모빌딩,개방,유,191555.3136,446776.756,126.9044733,37.52043789,20101111,20101111
A03222,(주)SK-telecom,개방,,198683.2709,451895.3028,126.9850959,37.56659366,20100712,20100712
A03223,영진빌딩,개방,무,201384.4036,443014.737,127.0156534,37.48657948,20101111,20101111
A03224,국민은행명동점,개방,,198473.3558,451691.3949,126.9827203,37.56475613,20100712,20100712
A03167,푸른마을상가,개방,,207145.9809,442734.7014,127.0807964,37.48402975,20100712,20100712
A03168,태석빌딩,개방,무,203831.4041,441955.7159,127.0433159,37.47703071,20101111,20101111
A03249,삼우주차타워,개방,,199899.8603,451472.2795,126.9988666,37.56278317,20100712,20100712
A03250,청산빌딩,개방,유,201725.9461,442706.2498,127.0195144,37.48379941,20101111,20101111
A03186,일성오피스텔,개방,,212052.7995,448428.7138,127.1363688,37.53528196,20100712,20100712
A03187,서초동현빌딩,개방,무,201197.5353,444016.9186,127.0135421,37.49560948,20101111,20101111
A03240,서광빌딩,개방,무,199818.9274,442513.9983,126.9979527,37.48206881,20101111,20101111
A03201,암사영양센타,개방,,211309.2971,450313.0108,127.1279857,37.55226883,20100712,20100712
A03202,남계빌딩,개방,무,201194.7467,444042.2376,127.0135106,37.49583761,20101111,20101111
A03203,명화빌딩,개방,,211015.1848,449241.9734,127.1246412,37.54262238,20100712,20100712
A03204,호혜빌딩,개방,무,201085.6141,442398.655,127.0122741,37.48102893,20101111,20101111
A03283,볼보빌딩,개방,,200386.4155,448956.074,127.0043723,37.54011213,20100712,20100712
A03284,서울빌딩,개방,무,200798.15,442711.56,127.0090243,37.48384853,20101111,20101111
A03285,고뫄즈빌,개방,,200803.1954,447919.1992,127.009087,37.53076961,20100712,20100712
A03286,평구빌딩,개방,무,201170.4955,443185.9042,127.013235,37.48812201,20101111,20101111
A03163,호정빌딩,개방,무,202500.7169,443895.0769,127.0282784,37.49450907,20101111,20101111
A03164,청도빌딩,개방,,203282.9644,444394.2893,127.0371264,37.49900455,20100712,20100712
A03165,법조빌딩,개방,무,200818.5703,443859.6253,127.0092565,37.49419267,20101111,20101111
A03129,중평빌딩,개방,무,202220.5382,441234.7821,127.0251021,37.47054029,20101111,20101111
A03130,파고다타워빌딩,민간개방화장실,,202319.0749,444491.8268,127.0262263,37.4998863,20100712,20100712
A03131,메디카빌딩,개방,무,200450.1449,442564.9213,127.0050895,37.48252753,20101111,20101111
A03132,벽은빌딩,민간개방화장실,,202164.1129,444631.9799,127.0244742,37.50114946,20100712,20100712
A03295,강남구청,개방,유,204192.6283,446444.7551,127.0474253,37.51747566,20100712,20100712
A03296,서초리사온,개방,유,201351.8748,443773.5911,127.015287,37.49341687,20101111,20101111
A03057,교정빌딩,개방,무,201550.6157,442555.9999,127.0175318,37.48244596,20101111,20101111
A03022,보광빌딩,개방,무,198339.9325,442037.5387,126.9812319,37.47777439,20101111,20101111
A03023,KFC(신촌점)개방화장실,개방,무,194273.7766,450719.0118,126.9351939,37.55597847,20100712,20100712
A03304,서울강남우체국,공공기관,유,206917.0692,443810.3304,127.0782183,37.49372298,20100712,20100712
A03305,개방,개방,무,199950.7103,442214.2141,126.9994427,37.47936774,20101111,20101111
A02937,상계역전종합상가A동개방화장실,개방,무,206490.1884,462420.8438,127.0735559,37.6614056,20100712,20100712
A02938,정민빌딩,개방,무,191575.9202,446913.8138,126.9047049,37.52167297,20101111,20101111
A02939,대웅빌딩개방화장실,개방,무,206813.7596,461392.2545,127.0772135,37.65213586,20100712,20100712
A03142,우신빌딩,민간개방화장실,,199807.5709,442493.1731,126.9978244,37.48188117,20100712,20100712
A03143,백암빌딩,개방,유,202173.217,444854.4742,127.0245779,37.50315412,20101111,20101111
A02927,서강빌딩개방화장실,개방,무,206335.6165,452890.4496,127.0717216,37.57553904,20100712,20100712
A02928,영성빌딩,개방,무,191629.1342,446874.5972,126.9053073,37.52132012,20101111,20101111
A03251,조양빌딩,개방,무,199045.5031,451453.2495,126.9891966,37.56261122,20100712,20100712
A03252,도림빌딩,개방,무,198480.4232,443237.5548,126.9828178,37.48858688,20101111,20101111
A03136,세계빌딩,민간개방화장실,,202282.8355,444354.5095,127.025816,37.49864915,20100712,20100712
A03137,서초동월드,개방,무,202219.041,444611.614,127.0250954,37.50096583,20101111,20101111
A03138,신한국빌딩,민간개방화장실,,201178.3275,444107.2441,127.013325,37.49642334,20100712,20100712
A02975,롯데리아개방화장실,개방,무,195052.8221,450822.6243,126.94401,37.55691653,20100712,20100712
A02976,한국광물자원공사,개방,무,191652.7062,442972.8117,126.9056182,37.48616507,20101111,20101111
A03276,단성빌딩,개방,무,203508.3684,442796.6482,127.0396679,37.48460886,20101111,20101111
A03277,한국외환은행,개방,,199200.7159,448352.4375,126.9909567,37.5346731,20100712,20100712
A03218,(주)주원,개방,,199609.3753,451845.6232,126.9955785,37.56614691,20100712,20100712
A03219,강남문화센터,개방,무,202912.0636,442878.1922,127.032926,37.48534565,20101111,20101111
A03220,케레스타,개방,,200682.5765,452140.3235,127.0077263,37.56880198,20100712,20100712
A03221,한국지방행정연구원,개방,무,200816.0011,443542.7332,127.0092271,37.49133745,20101111,20101111
A03125,성우빌딩,개방,유,201870.5422,442635.711,127.0211491,37.48316357,20101111,20101111
A03055,솔본빌딩,개방,무,200920.8974,443366.0554,127.010413,37.48974547,20101111,20101111
A03056,마포한화개방화장실,개방,유,195175.0325,448938.5061,126.9454055,37.5399413,20100712,20100712
A03253,흥국생명보험(주),개방,,198002.2967,451303.2939,126.9773896,37.56125846,20100712,20100712
A03254,미래엔,개방,무,201664.4084,445701.3317,127.0188254,37.51078541,20101111,20101111
A03255,흥국제선(주),개방,,199126.3159,451267.3472,126.9901115,37.56093633,20100712,20100712
A03256,두진종합건설,개방,무,200790.8652,442181.5866,127.0089414,37.47907342,20101111,20101111
A03278,금구빌딩,개방,무,200824.03,443709.3147,127.009318,37.49283835,20101111,20101111
A03183,신포빌딩,개방,무,201484.1476,443772.9238,127.0167827,37.49341065,20101111,20101111
A03126,유하빌딩,민간개방화장실,,202252.1799,444682.103,127.0254704,37.50160086,20100712,20100712
A03127,승원빌딩,개방,무,201201.7908,444128.8819,127.0135904,37.49661827,20101111,20101111
A03128,한승빌딩,민간개방화장실,,202301.9605,444545.6681,127.0260329,37.50037145,20100712,20100712
A03068,한독산학협동개방화장실,개방,유,190181.6831,453380.9602,126.8888465,37.57992797,20100712,20100712
A03069,보림빌딩,개방,무,201661.4263,442829.7592,127.0187852,37.48491236,20101111,20101111
A03214,양지시장상가,개방,,203072.8121,445629.6137,127.034755,37.51013561,20100712,20100712
A03215,진일빌딩,개방,무,201012.5122,444710.9272,127.0114507,37.50186276,20101111,20101111
A03216,학여울역지하콤비마트,개방,,206366.3179,444041.6541,127.0719924,37.49581119,20100712,20100712
A03217,진령빌딩,개방,무,201825.8453,445658.4843,127.0206513,37.51039905,20101111,20101111
A03176,서경빌딩,개방,,210855.7208,447866.3142,127.1228164,37.53022961,20100712,20100712
A03177,삼호물산빌딩B,개방,유,203896.6353,442001.9165,127.0440537,37.47744671,20101111,20101111
A03178,오석빌딩,개방,,211941.3861,448363.8323,127.1351072,37.53469882,20100712,20100712
A03184,은호빌딩,개방,,212601.6726,449390.3778,127.1425954,37.54393919,20100712,20100712
A03185,큐브플러스,개방,유,201255.253,443182.8248,127.0141934,37.48809415,20101111,20101111
A03144,정주빌딩,민간개방화장실,,199747.9049,442478.5837,126.9971498,37.4817497,20100712,20100712
A03145,전국버스운송사업조합연합회,개방,유,199973.2769,442052.8992,126.9996979,37.47791428,20101111,20101111
A03139,삼성생명 서초타워,개방,유,202278.3579,444134.0341,127.0257647,37.49666266,20101111,20101111
A03140,신한은행,민간개방화장실,,199489.6235,443090.8571,126.9942292,37.48726623,20100712,20100712
A03141,서초고속버스터미널,개방,유,200636.0334,445089.8239,127.0071934,37.50527698,20101111,20101111
A03021,화인홍제빌딩개방화장실,개방,무,195271.7445,454077.5241,126.9464667,37.58624416,20100712,20100712
A03122,금강빌딩,민간개방화장실,,202225.8202,444696.006,127.0251723,37.50172619,20100712,20100712
A03123,좋은책사옥,개방,유,198512.4007,443993.5396,126.9831778,37.49539841,20101111,20101111
A03124,교보타워,민간개방화장실,,202133.7806,444943.0922,127.0241321,37.50395267,20100712,20100712
A03197,동양덱스빌,개방,,211328.8978,450092.5704,127.1282041,37.55028243,20100712,20100712
A03198,서초구운,개방,유,200680.3568,443000.1243,127.0076927,37.48644861,20101111,20101111
A03199,501타워,개방,,211324.2346,450170.8957,127.1281525,37.5509882,20100712,20100712
A02972,동작경찰서,개방,무,194941.5025,445972.9902,126.9427836,37.51322071,20101111,20101111
A02973,응암시장개방화장실,개방,무,192817.2656,454982.3831,126.9186683,37.59438098,20100712,20100712
A02974,한국금융안전빌딩,개방,무,192053.4758,443050.8373,126.9101488,37.48687162,20101111,20101111
A03119,보은빌딩,개방,유,203189.2071,442627.8315,127.0360585,37.48308897,20101111,20101111
A03120,고덕빌딩,민간개방화장실,,200869.9148,443703.3957,127.0098369,37.49278498,20100712,20100712
A03121,한국교과서연구재단빌딩,개방,유,201863.1372,445684.6177,127.0210731,37.51063444,20101111,20101111
A03297,강남구립국제교육원,개방,유,203729.6212,446329.4214,127.0421874,37.51643849,20100712,20100712
A03298,청남빌딩,개방,무,202554.7021,443852.5314,127.0288888,37.49412558,20101111,20101111
A03299,강남소방서수서파출소,개방,무,208210.5543,442840.0195,127.0928342,37.48496983,20100712,20100712
A03273,단국빌딩,개방,,200620.6552,448408.5065,127.0070223,37.53517842,20100712,20100712
A03274,서초동INFINITY자동차매장,개방,유,200996.2358,442865.1409,127.0112642,37.48523211,20101111,20101111
A03275,여선교회관,개방,,201021.3807,448408.9593,127.0115562,37.53518214,20100712,20100712
A03009,금성빌딩,개방,무,193658.6012,444237.436,126.9282877,37.49757536,20101111,20101111
A03010,충정타워개방화장실,개방,무,196839.3874,451159.3755,126.9642281,37.5599585,20100712,20100712
A03011,부광약품(주),개방,유,193032.179,444516.9931,126.9212011,37.50008968,20101111,20101111
A02977,리젠트화재개방화장실,개방,무,196857.7455,451390.6244,126.9644349,37.56204211,20100712,20100712
A03235,에덴빌딩,개방,무,201122.1451,443204.8913,127.0126883,37.48829315,20101111,20101111
A03236,대우재단빌딩,개방,,197808.3387,450789.3712,126.9751958,37.55662759,20100712,20100712
A03179,경원빌딩,개방,무,201213.8952,443915.2457,127.0137269,37.49469338,20101111,20101111
A03180,홍익빌딩,개방,,212035.5029,448328.2807,127.1361715,37.53437728,20100712,20100712
A03181,제약회관,개방,무,200143.0992,442554.6028,127.0016179,37.48243466,20101111,20101111
A03182,선린빌딩,개방,,212311.1848,448399.1713,127.1392918,37.53501237,20100712,20100712
A03267,SC제일은행,개방,,198266.4757,451285.4208,126.9803796,37.56109796,20100712,20100712
A03268,상록미래통신연구소,개방,무,201723.9774,443339.7639,127.0194937,37.48950743,20101111,20101111
A03269,STX남산타워,개방,,197775.4556,450503.6361,126.9748246,37.55405304,20100712,20100712
A03225,락락빌딩,개방,유,202477.4985,441886.7673,127.0280091,37.47641409,20101111,20101111
A03226,기독교대한감리회유지재단,개방,,198164.9956,451248.0521,126.9792312,37.56076107,20100712,20100712
A03227,수암빌딩,개방,유,199993.4992,441684.8363,126.9999265,37.47459799,20101111,20101111
A03287,삼성미술관-고미술관,개방,,199911.1067,448798.0149,126.9989942,37.53868809,20100712,20100712
A03288,대한법률구조공단,개방,무,201011.718,443904.7402,127.0114407,37.49459896,20101111,20101111
A03149,(재)원불교유문빌딩,개방,유,198471.6108,443029.3219,126.9827186,37.48671067,20101111,20101111
A03150,가야병원,민간개방화장실,,199320.243,443283.4375,126.9923138,37.48900128,20100712,20100712
A03151,동원산업,개방,유,203886.8004,442028.5807,127.0439426,37.47768699,20101111,20101111
A03195,24시뼈다귀탕,개방,무,211194.347,449700.2297,127.1266754,37.5467491,20100712,20100712
A03196,배원빌딩,개방,무,198703.653,444300.2077,126.98534,37.4981618,20101111,20101111
A03067,일흥 스포렉스,개방,무,200320.6332,442623.3416,127.0036252,37.48305396,20101111,20101111
A03270,서초동대림빌딩,개방,유,201638.8683,443860.9048,127.0185325,37.4942031,20101111,20101111
A03271,LS용산타워,개방,,197717.1343,448214.4885,126.9741716,37.5334277,20100712,20100712
A03272,단성빌딩,개방,무,203421.2461,442797.8147,127.0386828,37.4846197,20101111,20101111
A03112,신영빌딩,민간개방화장실,,201148.5995,443139.9802,127.0129873,37.48770826,20100712,20100712
A03113,일홍빌딩,개방,유,200809.2955,443417.2912,127.0091511,37.49020721,20101111,20101111
A03114,르네상스오피스텔,민간개방화장실,,201266.5056,443163.386,127.0143206,37.48791899,20100712,20100712
A03018,산맥빌딩,개방,유,193307.4414,444468.9546,126.9243145,37.49965888,20101111,20101111
A03019,현대백화점본관개방화장실,개방,무,194332.775,450719.0144,126.9358617,37.55597886,20100712,20100712
A03020,순만빌딩,개방,무,195125.1462,446068.2523,126.9448601,37.51408001,20101111,20101111
A03174,안흥빌딩,개방,,209539.7293,445074.8544,127.1078917,37.50509305,20100712,20100712
A03175,삼호물산빌딩A,개방,유,203930.9342,441969.9261,127.0444413,37.47715832,20101111,20101111
A03064,정우상가맨션개방화장실,개방,무,195341.4506,449219.4364,126.9472868,37.54247334,20100712,20100712
A03065,대한건축사협회,개방,무,201661.2478,442945.98,127.0187835,37.48595952,20101111,20101111
A03066,진영제2빌딩개방화장실,개방,유,192585.4998,451267.0274,126.9160815,37.56090404,20100712,20100712
A03169,신성빌딩,개방,,209546.5983,446092.0052,127.1079826,37.51425754,20100712,20100712
A03170,대림빌딩,개방,유,201306.5379,443986.5154,127.0147747,37.49533539,20101111,20101111
A03228,기종빌딩,개방,,199470.9282,451388.3088,126.9940118,37.56202645,20100712,20100712
A03229,한국엔지니어링기술진흥회관,개방,무,198798.0306,441990.0547,126.9864111,37.47734726,20101111,20101111
A03230,남정개발주식회사,개방,,198070.4602,451142.5212,126.9781615,37.55981005,20100712,20100712
A03115,화령빌딩,개방,유,201208.3386,443993.6037,127.0136642,37.49539939,20101111,20101111
A03116,리더스빌딩,민간개방화장실,,201283.1795,443103.2305,127.014509,37.48737696,20100712,20100712
A03117,우리빌딩,개방,유,201612.3939,446048.2575,127.0182379,37.51391132,20101111,20101111
A03118,중앙빌딩,민간개방화장실,,201019.4089,443785.5476,127.0115275,37.49352502,20100712,20100712
A03171,정안빌딩,개방,,210896.3676,444496.5737,127.1232264,37.49986771,20100712,20100712
A03172,한신휴플러스,개방,유,198467.084,443004.4046,126.9826674,37.48648615,20101111,20101111
A02941,그랜드프라자개방화장실,개방,무,206804.84,461255.2889,127.0771111,37.65090189,20100712,20100712
A02942,성림빌딩,개방,무,191818.8774,447343.8967,126.9074485,37.52555021,20101111,20101111
A03644,파레제페빌딩개방화장실,개방,무,193181.9869,457579.7602,126.9227739,37.61778584,20100712,20100712
A03645,새마을교통회관,개방,유,209327.1944,446259.7891,127.1055031,37.51577151,20101111,20101111
A03646,서부동산교회개방화장실,개방,무,191556.8494,453580.6176,126.9044124,37.5817405,20100712,20100712
